commentId,postId,message,created_time,likeCount,text_clean,text_len,created_dt
2950397468315723_2950679004954236,809004609121697_2950397468315723,"Đúng là đánh thẳng vào tài chính,xôm quá ad ạ 😆😆",2020-03-24T17:18:45.000Z,1,"đúng là đánh thẳng vào tài chính,xôm quá ad ạ :haha: :haha:",59,2020-03-24 17:18:45+00:00
2950397468315723_2950467708308699,809004609121697_2950397468315723,Trần Kiều Trang t nhớ biết nhiều thầy cô mà nên chơi thử đii ,2020-03-24T15:26:50.000Z,0,trần kiều trang t nhớ biết nhiều thầy cô mà nên chơi thử đii,60,2020-03-24 15:26:50+00:00
2950397468315723_2950543788301091,809004609121697_2950397468315723,Ủa sao đã đúng nhất+ nhanh nhất lại còn random ạ,2020-03-24T16:06:13.000Z,0,ủa sao đã đúng nhất+ nhanh nhất lại còn random ạ,48,2020-03-24 16:06:13+00:00
2950397468315723_2950460728309397,809004609121697_2950397468315723,Hữu Tú Ng kìa anh chơi thử đii =)))),2020-03-24T15:23:12.000Z,0,hữu tú ng kìa anh chơi thử đii =)),34,2020-03-24 15:23:12+00:00
2950397468315723_2950613714960765,809004609121697_2950397468315723,Linh Thùy Hoài Vũ cô  của mk là ẩn số này 😆😆,2020-03-24T16:42:18.000Z,0,linh thùy hoài vũ cô của mk là ẩn số này :haha: :haha:,54,2020-03-24 16:42:18+00:00
2950397468315723_2950465594975577,809004609121697_2950397468315723,Đăng Đỗ Ngọc likee gì thế cmt đi Đảng viên ưu tú owiii,2020-03-24T15:25:43.000Z,1,đăng đỗ ngọc likee gì thế cmt đi đảng viên ưu tú owii,53,2020-03-24 15:25:43+00:00
2950397468315723_2950571021631701,809004609121697_2950397468315723,1. Thầy Phan Thanh Đức\n2. Cô An Phương Điệp\n3. Cô Nguyễn Phan Tình \n4. Cô Ngô Thuỳ Linh\n5. Cô Trần Thị Huế\n6. Cô Chu Thị Hồng Hải \n7. Cô Nguyễn Thị Thu Trang\n8. Thầy Chu Văn Huy\n9. Cô Bùi Thị Hồng Nhung\n10. Thầy Đinh Trọng Hiếu\n11. Thầy Nguyễn Dương Hùng\n12. Thầy Nguyễn Thanh Thuỵ\n13. Thầy Lê Văn Hùng\n14. Thầy Lê Quý Tài\n15. Cô Triệu Thu Hương  \n16. Thầy Vũ Trọng Sinh\n17. Cô Giang Thị Thu Huyền\n22 Haii Thanh Nguyễn Hương  Dung,2020-03-24T16:20:00.000Z,2,1. thầy phan thanh đức\n2. cô an phương điệp\n3. cô nguyễn phan tình \n4. cô ngô thuỳ linh\n5. cô trần thị huế\n6. cô chu thị hồng hải \n7. cô nguyễn thị thu trang\n8. thầy chu văn huy\n9. cô bùi thị hồng nhung\n10. thầy đinh trọng hiếu\n11. thầy nguyễn dương hùng\n12. thầy nguyễn thanh thuỵ\n13. thầy lê văn hùng\n14. thầy lê quý tài\n15. cô triệu thu hương \n16. thầy vũ trọng sinh\n17. cô giang thị thu huyền\n22 haii thanh nguyễn hương dung,445,2020-03-24 16:20:00+00:00
2950397468315723_2950684211620382,809004609121697_2950397468315723,1.Thầy Phan Thanh Đức\n2.Cô An Phương Điệp\n3.Cô Nguyễn Phan Tình\n4.Cô Ngô Thuỳ Linh\n5.Cô Trần Thị Huế\n6.Cô Chu Thị Hồng Hải\n7. Cô Nguyễn Thị Thu Trang\n8. Thầy Chu Văn Huy\n9. Cô Bùi Thị Hồng Nhung\n10. Thầy Đinh Trọng Hiếu\n11. Thầy Nguyễn Dương Hùng\n12. Thầy Nguyễn Thanh Thuỵ\n13. Thầy Lê Văn Hùng\n14. Thầy Lê Quý Tài\n15. Cô Triệu Thu Hương\n16. Thầy Vũ Trọng Sinh\n17. Cô Nguyễn Thị Thuỳ Anh\n\n37 NH Mai Nhật Nguyet Nguyen Cẩm Linh iu 3 ngừi <3 ^^,2020-03-24T17:21:47.000Z,3,1.thầy phan thanh đức\n2.cô an phương điệp\n3.cô nguyễn phan tình\n4.cô ngô thuỳ linh\n5.cô trần thị huế\n6.cô chu thị hồng hải\n7. cô nguyễn thị thu trang\n8. thầy chu văn huy\n9. cô bùi thị hồng nhung\n10. thầy đinh trọng hiếu\n11. thầy nguyễn dương hùng\n12. thầy nguyễn thanh thuỵ\n13. thầy lê văn hùng\n14. thầy lê quý tài\n15. cô triệu thu hương\n16. thầy vũ trọng sinh\n17. cô nguyễn thị thuỳ anh\n\n37 nh mai nhật nguyet nguyen cẩm linh iu 3 ngừi <3 ^^,460,2020-03-24 17:21:47+00:00
2950397468315723_2950649588290511,809004609121697_2950397468315723,1.Thầy Phan Thanh Đức \n2.Cô An Phương Điệp \n3.Cô Nguyễn Phan Tình\n4.Cô Ngô Thuỳ Linh\n5.Cô Trần Thị Huế\n6.Cô Chu Thị Hồng Hải\n7. Cô Nguyễn Thị Thu Trang\n8. Thầy Chu Văn Huy\n9. Cô Bùi Thị Hồng Nhung \n10. Thầy Đinh Trọng Hiếu\n11. Thầy Nguyễn Dương Hùng\n12. Thầy Nguyễn Thanh Thuỵ\n13. Thầy Lê Văn Hùng \n14. Thầy Lê Quý Tài\n15. Cô Triệu Thu Hương \n16. Thầy Vũ Trọng Sinh\n17. Cô Nguyễn Thị Thuỳ Anh  \n❤️❤️❤️ \n\nÔ Mis là cô Lê Thị Hồng Nhung\n\n18 Lê Hà Giang Le Hai Yen,2020-03-24T17:02:41.000Z,1,1.thầy phan thanh đức \n2.cô an phương điệp \n3.cô nguyễn phan tình\n4.cô ngô thuỳ linh\n5.cô trần thị huế\n6.cô chu thị hồng hải\n7. cô nguyễn thị thu trang\n8. thầy chu văn huy\n9. cô bùi thị hồng nhung \n10. thầy đinh trọng hiếu\n11. thầy nguyễn dương hùng\n12. thầy nguyễn thanh thuỵ\n13. thầy lê văn hùng \n14. thầy lê quý tài\n15. cô triệu thu hương \n16. thầy vũ trọng sinh\n17. cô nguyễn thị thuỳ anh \n :love: :love: :love: \n\nô mis là cô lê thị hồng nhung\n\n18 lê hà giang le hai yen,495,2020-03-24 17:02:41+00:00
2950397468315723_2952393564782780,809004609121697_2950397468315723,1.Thầy Phan Thanh Đức\n2.Cô An Phương Điệp\n3.Cô Nguyễn Phan Tình\n4.Cô Ngô Thuỳ Linh\n5.Cô Trần Thị Huế\n6.Cô Chu Thị Hồng Hải\n7.Cô Nguyễn Thị Thu Trang\n8.Thầy Chu Văn Huy\n9.Cô Bùi Thị Hồng Nhung\n10.Thầy Đinh Trọng Hiếu\n11.Thầy Nguyễn Dương Hùng\n12.Thầy Nguyễn Thanh Thuỵ\n13.Thầy Lê Văn Hùng\n14.Thầy Lê Quý Tài\n15.Cô Triệu Thu Hương\n16.Thầy Vũ Trọng Sinh\n17.Cô Nguyễn Thị Thuỳ Anh \n\n53 Luu Thu Ha Mai Thu Huệ Nhược Hy Mã,2020-03-25T12:18:19.000Z,3,1.thầy phan thanh đức\n2.cô an phương điệp\n3.cô nguyễn phan tình\n4.cô ngô thuỳ linh\n5.cô trần thị huế\n6.cô chu thị hồng hải\n7.cô nguyễn thị thu trang\n8.thầy chu văn huy\n9.cô bùi thị hồng nhung\n10.thầy đinh trọng hiếu\n11.thầy nguyễn dương hùng\n12.thầy nguyễn thanh thuỵ\n13.thầy lê văn hùng\n14.thầy lê quý tài\n15.cô triệu thu hương\n16.thầy vũ trọng sinh\n17.cô nguyễn thị thuỳ anh \n\n53 luu thu ha mai thu huệ nhược hy mã,434,2020-03-25 12:18:19+00:00
2950397468315723_2951415311547272,809004609121697_2950397468315723,1.Thầy Phan Thanh Đức \n2.Cô An Phương Điệp \n3.Cô Nguyễn Phan Tình\n4.Cô Ngô Thuỳ Linh\n5.Cô Trần Thị Huế\n6.Cô Chu Thị Hồng Hải\n7. Cô Nguyễn Thị Thu Trang\n8.Thầy Chu Văn Huy\n9.Cô Bùi Thị Hồng Nhung \n10.Thầy Đinh Trọng Hiếu\n11.Thầy Nguyễn Dương Hùng\n12.Thầy Nguyễn Thanh Thuỵ\n13.Thầy Lê Văn Hùng \n14.Thầy Lê Quý Tài\n15.Cô Triệu Thu Hương \n16.Thầy Vũ Trọng Sinh\n17.Cô Nguyễn Thị Thuỳ Anh \nAvatar MIS:Cô Lê Thị Hồng Nhung ạ\n29.     Phương LinhTạ T.Thùy LinhLê Đức ,2020-03-25T00:56:05.000Z,2,1.thầy phan thanh đức \n2.cô an phương điệp \n3.cô nguyễn phan tình\n4.cô ngô thuỳ linh\n5.cô trần thị huế\n6.cô chu thị hồng hải\n7. cô nguyễn thị thu trang\n8.thầy chu văn huy\n9.cô bùi thị hồng nhung \n10.thầy đinh trọng hiếu\n11.thầy nguyễn dương hùng\n12.thầy nguyễn thanh thuỵ\n13.thầy lê văn hùng \n14.thầy lê quý tài\n15.cô triệu thu hương \n16.thầy vũ trọng sinh\n17.cô nguyễn thị thuỳ anh \navatar mis:cô lê thị hồng nhung ạ\n29. phương linhtạ t.thùy linhlê đức,471,2020-03-25 00:56:05+00:00
2950397468315723_2950535148301955,809004609121697_2950397468315723,21. Hà Tấm Nhật Linh Nguyễn Thị Thuý Hiền\n1. Thầy Phan Thanh Đức\n2. Cô An Phương Điệp\n3. Cô Nguyễn Phan Tình\n4. Cô Ngô Thuỳ Linh\n5. Cô Trần Thị Huế\n6. Cô Chu Thị Hồng Hải\n7. Cô Nguyễn Thị Thu Trang\n8. Thầy Chu Văn Huy\n9. Cô Bùi Thị Hồng Nhung\n10. Thầy Định Trọng Hiếu\n11. Thầy Nguyễn Dương Hùng\n12. Thầy Nguyễn Thanh Thuỵ\n13. Thầy Lê Văn Hùng\n14. Thầy Lê Quý Tài\n15. Cô Triệu Thu Hương\n16. Thầy Vũ Trọng Sinh\n17. Cô Lê Thị Hồng Nhung\n😂😂😂,2020-03-24T16:02:50.000Z,2,21. hà tấm nhật linh nguyễn thị thuý hiền\n1. thầy phan thanh đức\n2. cô an phương điệp\n3. cô nguyễn phan tình\n4. cô ngô thuỳ linh\n5. cô trần thị huế\n6. cô chu thị hồng hải\n7. cô nguyễn thị thu trang\n8. thầy chu văn huy\n9. cô bùi thị hồng nhung\n10. thầy định trọng hiếu\n11. thầy nguyễn dương hùng\n12. thầy nguyễn thanh thuỵ\n13. thầy lê văn hùng\n14. thầy lê quý tài\n15. cô triệu thu hương\n16. thầy vũ trọng sinh\n17. cô lê thị hồng nhung\n :haha: :haha: :haha:,473,2020-03-24 16:02:50+00:00
2950397468315723_3118688348153300,809004609121697_2950397468315723,"Nam Nguyen, Hội Trần design đê",2020-06-02T15:13:05.000Z,0,"nam nguyen, hội trần design đê",30,2020-06-02 15:13:05+00:00
2950397468315723_2950551921633611,809004609121697_2950397468315723,1. Thầy Phan Thanh Đức\n2. Cô An Phương Điệp\n3. Cô Nguyễn Phan Tình \n4. Cô Ngô Thuỳ Linh\n5. Cô Trần Thị Huế\n6. Cô Chu Thị Hồng Hải \n7. Cô Nguyễn Thị Thu Trang\n8. Thầy Chu Văn Huy\n9. Cô Bùi Thị Hồng Nhung\n10. Thầy Đinh Trọng Hiếu\n11. Thầy Nguyễn Dương Hùng\n12. Thầy Nguyễn Thanh Thuỵ\n13. Thầy Lê Văn Hùng\n14. Thầy Lê Quý Tài\n15. Cô Triệu Thu Hương  \n16. Thầy Vũ Trọng Sinh\n17. *ẩn số quá ạ* 😓 \nQuanh Co Phương Dung Phan Nguyễn Hoài Nam ac ơi vào chơi ạ 😂,2020-03-24T16:10:42.000Z,1,1. thầy phan thanh đức\n2. cô an phương điệp\n3. cô nguyễn phan tình \n4. cô ngô thuỳ linh\n5. cô trần thị huế\n6. cô chu thị hồng hải \n7. cô nguyễn thị thu trang\n8. thầy chu văn huy\n9. cô bùi thị hồng nhung\n10. thầy đinh trọng hiếu\n11. thầy nguyễn dương hùng\n12. thầy nguyễn thanh thuỵ\n13. thầy lê văn hùng\n14. thầy lê quý tài\n15. cô triệu thu hương \n16. thầy vũ trọng sinh\n17. *ẩn số quá ạ* 😓 \nquanh co phương dung phan nguyễn hoài nam ac ơi vào chơi ạ :haha:,473,2020-03-24 16:10:42+00:00
2946962255325911_2947039605318176,809004609121697_2946962255325911,Nhiều dân tooc quáaa🤪,2020-03-23T04:15:51.000Z,2,nhiều dân tooc quáaa🤪,21,2020-03-23 04:15:51+00:00
2946962255325911_2947174471971356,809004609121697_2946962255325911,Eo ơiii xem xong lại muốn xách mông lên đi nữa quá àaaa ,2020-03-23T05:53:40.000Z,1,eo ơii xem xong lại muốn xách mông lên đi nữa quá àaa,53,2020-03-23 05:53:40+00:00
2940849622603841_2942048359150634,809004609121697_2940849622603841,Nhìn phông bạt của thầy Thụy thì là đến VPK rồi ạ!,2020-03-21T00:27:59.000Z,2,nhìn phông bạt của thầy thụy thì là đến vpk rồi ạ!,50,2020-03-21 00:27:59+00:00
2940849622603841_2941035629251907,809004609121697_2940849622603841,Trà My bữa nào giúp t với my beo ơi,2020-03-20T14:36:22.000Z,0,trà my bữa nào giúp t với my beo ơi,35,2020-03-20 14:36:22+00:00
2940849622603841_2941088062579997,809004609121697_2940849622603841,Ngố Thư vui hơm b,2020-03-20T15:04:00.000Z,0,ngố thư vui hơm b,17,2020-03-20 15:04:00+00:00
2911903405498463_2912166735472130,809004609121697_2911903405498463,Nhung đây ạ😁 từ qua đến nay ai cũng gọi tên e ☺,2020-03-07T08:10:25.000Z,1,nhung đây ạ😁 từ qua đến nay ai cũng gọi tên e ☺,47,2020-03-07 08:10:25+00:00
2850117685010369_2850164465005691,809004609121697_2850117685010369,nghỉ tết như nghỉ hè,2020-02-07T02:41:32.000Z,0,nghỉ tết như nghỉ hè,20,2020-02-07 02:41:32+00:00
2850117685010369_2850518754970262,809004609121697_2850117685010369,Vậy là năm nay không có hè rồi : ((,2020-02-07T07:05:25.000Z,0,vậy là năm nay không có hè rồi : ((,35,2020-02-07 07:05:25+00:00
2850117685010369_2850121461676658,809004609121697_2850117685010369,Phươngg Trịnh nghỉ thêm nhé,2020-02-07T02:13:54.000Z,1,phươngg trịnh nghỉ thêm nhé,27,2020-02-07 02:13:54+00:00
2850117685010369_2850224508333020,809004609121697_2850117685010369,Trần Ngọc Tuấn lại đc nghỉ này  😅,2020-02-07T03:24:56.000Z,0,trần ngọc tuấn lại đc nghỉ này 😅,32,2020-02-07 03:24:56+00:00
2850117685010369_2850168428338628,809004609121697_2850117685010369,Ha Pham,2020-02-07T02:44:23.000Z,1,ha pham,7,2020-02-07 02:44:23+00:00
2850117685010369_2850126378342833,809004609121697_2850117685010369,Lê Đức Hiếu,2020-02-07T02:16:51.000Z,0,lê đức hiếu,11,2020-02-07 02:16:51+00:00
2840793619276109_2840796729275798,809004609121697_2840793619276109,Thương các cháu đi quân sự quá :<,2020-02-02T14:58:16.000Z,2,thương các cháu đi quân sự quá :<,33,2020-02-02 14:58:16+00:00
2840793619276109_2840800369275434,809004609121697_2840793619276109,em đã sẵn sàng đi học rồi mà,2020-02-02T14:59:42.000Z,2,em đã sẵn sàng đi học rồi mà,28,2020-02-02 14:59:42+00:00
2840793619276109_2840804259275045,809004609121697_2840793619276109,Tự giác như e là hợp lý!,2020-02-02T15:01:27.000Z,5,tự giác như e là hợp lý!,24,2020-02-02 15:01:27+00:00
2840793619276109_2840877709267700,809004609121697_2840793619276109,Đã có mặt tại sơn tây :((,2020-02-02T15:33:59.000Z,1,đã có mặt tại sơn tây :((,25,2020-02-02 15:33:59+00:00
2840793619276109_2840840069271464,809004609121697_2840793619276109,suýt ngủ quên sáng mai dậy sớm đi học,2020-02-02T15:16:58.000Z,0,suýt ngủ quên sáng mai dậy sớm đi học,37,2020-02-02 15:16:58+00:00
2840793619276109_2840818269273644,809004609121697_2840793619276109,Pha lật kèo 9 tiếng cuối cùng,2020-02-02T15:06:30.000Z,0,pha lật kèo 9 tiếng cuối cùng,29,2020-02-02 15:06:30+00:00
2840793619276109_2840913202597484,809004609121697_2840793619276109,pựlkkkk,2020-02-02T15:53:37.000Z,0,pựlkk,5,2020-02-02 15:53:37+00:00
2840793619276109_2840813772607427,809004609121697_2840793619276109,Ha Pham poor diu,2020-02-02T15:05:27.000Z,1,ha pham poor diu,16,2020-02-02 15:05:27+00:00
2840793619276109_2841759559179515,809004609121697_2840793619276109,Phan Thị Ngọc Ánh :)) có đc về lại k e,2020-02-03T01:38:56.000Z,0,phan thị ngọc ánh :)) có đc về lại k e,38,2020-02-03 01:38:56+00:00
2840793619276109_2841609405861197,809004609121697_2840793619276109,Sốc quá đi,2020-02-02T23:42:19.000Z,0,sốc quá đi,10,2020-02-02 23:42:19+00:00
2840793619276109_2840810759274395,809004609121697_2840793619276109,Chơi vậy rồi ai dám chơi lại,2020-02-02T15:03:58.000Z,0,chơi vậy rồi ai dám chơi lại,28,2020-02-02 15:03:58+00:00
2836400543048750_2836536463035158,809004609121697_2836400543048750,Vẫn còn ngày mai. Em vẫn còn hi vọng,2020-01-31T15:14:41.000Z,2,vẫn còn ngày mai. em vẫn còn hi vọng,36,2020-01-31 15:14:41+00:00
2836400543048750_2836474949707976,809004609121697_2836400543048750,đi được mấy hôm :( bị trả về nhà ,2020-01-31T14:42:59.000Z,1,đi được mấy hôm :( bị trả về nhà,32,2020-01-31 14:42:59+00:00
2836400543048750_2836422149713256,809004609121697_2836400543048750,xung quanh em toàn là virut eey eey êy,2020-01-31T14:19:01.000Z,1,xung quanh em toàn là virut eey eey êy,38,2020-01-31 14:19:01+00:00
2836400543048750_2836485856373552,809004609121697_2836400543048750,Có khi đi học quân sự ở Sota an toàn hơn ở HN đó 😀,2020-01-31T14:49:18.000Z,1,có khi đi học quân sự ở sota an toàn hơn ở hn đó 😀,50,2020-01-31 14:49:18+00:00
2836400543048750_2836820519673419,809004609121697_2836400543048750,ơ sao giờ mới đi hửm😗,2020-01-31T17:59:26.000Z,0,ơ sao giờ mới đi hửm😗,21,2020-01-31 17:59:26+00:00
2836400543048750_2836531843035620,809004609121697_2836400543048750,Chuyên Cao xem thử đi nè,2020-01-31T15:11:42.000Z,1,chuyên cao xem thử đi nè,24,2020-01-31 15:11:42+00:00
2821160971239374_2821322857889852,809004609121697_2821160971239374,Phạm Linh good jobbb,2020-01-24T06:55:31.000Z,0,phạm linh good jobb,19,2020-01-24 06:55:31+00:00
2802411629780975_2805836726105132,809004609121697_2802411629780975,Một nét đẹp đáng yêu của MIS! không chỉ dạy chữ dạy nghề cho SV mà còn giúp các em hoàn thiện nhân cách trau dồi lòng bác ái nhân hậu\nChúc các thầy cô và các em sinh viên MIS không chỉ dạy giỏi học giỏi mà còn có nhứng hoạt động cộng đồng có ý nghĩa nhân văn thế này,2020-01-16T16:50:49.000Z,4,một nét đẹp đáng yêu của mis! không chỉ dạy chữ dạy nghề cho sv mà còn giúp các em hoàn thiện nhân cách trau dồi lòng bác ái nhân hậu\nchúc các thầy cô và các em sinh viên mis không chỉ dạy giỏi học giỏi mà còn có nhứng hoạt động cộng đồng có ý nghĩa nhân văn thế này,267,2020-01-16 16:50:49+00:00
2787540037934801_2787670251255113,809004609121697_2787540037934801,"Hic để kịp 23 nên mình gói vào thứ 4, thiếu một số lượng lớn các bạn cựu SV rồi, tiếc quá :(",2020-01-08T14:45:13.000Z,1,"hic để kịp 23 nên mình gói vào thứ 4, thiếu một số lượng lớn các bạn cựu sv rồi, tiếc quá :(",92,2020-01-08 14:45:13+00:00
2787540037934801_2787610734594398,809004609121697_2787540037934801,"Nhớ trường nhớ bạn bè và các e quá, tiếc là vào thứ 4 chúng em không có cơ hội tham gia ạ",2020-01-08T14:20:25.000Z,2,"nhớ trường nhớ bạn bè và các e quá, tiếc là vào thứ 4 chúng em không có cơ hội tham gia ạ",89,2020-01-08 14:20:25+00:00
2787540037934801_2787860424569429,809004609121697_2787540037934801,Huhu tại sao không tổ chức sớm hơn ạ em muốn đi quá mà hôm đó phải về quê rồi : (((,2020-01-08T16:17:16.000Z,0,huhu tại sao không tổ chức sớm hơn ạ em muốn đi quá mà hôm đó phải về quê rồi : ((,82,2020-01-08 16:17:16+00:00
2787540037934801_2787592071262931,809004609121697_2787540037934801,"Tiếc quá, đi làm rồi nên thứ 4 thì k được nghỉ để tham gia ạ😔",2020-01-08T14:11:04.000Z,0,"tiếc quá, đi làm rồi nên thứ 4 thì k được nghỉ để tham gia ạ :neg_emo:",70,2020-01-08 14:11:04+00:00
2787540037934801_2787582071263931,809004609121697_2787540037934801,Hix. Thứ 4 thì chúng em k có cơ hội tham gia rồi,2020-01-08T14:06:52.000Z,0,hix. thứ 4 thì chúng em k có cơ hội tham gia rồi,48,2020-01-08 14:06:52+00:00
2787540037934801_2787556857933119,809004609121697_2787540037934801,Năm nay về quê mất dùi -.- Quanh Co hiuhiu,2020-01-08T13:54:12.000Z,0,năm nay về quê mất dùi -.- quanh co hiuhiu,42,2020-01-08 13:54:12+00:00
2786377174717754_2786825491339589,809004609121697_2786377174717754,Chúc khoa chúng ta ngày càng lớn mạnh. Em luôn tự hào là 1 thành viên  của #MIS🥰🥰🥰🥰🥰,2020-01-08T05:38:24.000Z,2,chúc khoa chúng ta ngày càng lớn mạnh. em luôn tự hào là 1 thành viên của 🥰🥰,76,2020-01-08 05:38:24+00:00
2754395914582547_2754752724546866,809004609121697_2754395914582547,Thầy trò Khoa  HTTTQL Học viện Ngân hàng đã làm một chương trình hành động thiện nguyện rất ý nghĩa 💖,2019-12-26T16:59:26.000Z,2,thầy trò khoa httql học viện ngân hàng đã làm một chương trình hành động thiện nguyện rất ý nghĩa 💖,99,2019-12-26 16:59:26+00:00
2754395914582547_2754440461244759,809004609121697_2754395914582547,Một ngày giáng sinh ý nghĩ ❤️,2019-12-26T14:20:48.000Z,1,một ngày giáng sinh ý nghĩ :love:,33,2019-12-26 14:20:48+00:00
2754395914582547_2754413424580796,809004609121697_2754395914582547,Ngân Ngân <3,2019-12-26T14:13:32.000Z,2,ngân ngân <3,12,2019-12-26 14:13:32+00:00
2752071481481657_2752126208142851,809004609121697_2752071481481657,Mọi người đáng yêu ghê 😊,2019-12-25T13:18:37.000Z,2,mọi người đáng yêu ghê :pos_emo:,32,2019-12-25 13:18:37+00:00
2752071481481657_2753682097987262,809004609121697_2752071481481657,Tô Linh Hoàng Tô bạn không có giây nào lên hình à 🙄🙄🙄,2019-12-26T05:47:34.000Z,0,tô linh hoàng tô bạn không có giây nào lên hình à 🙄🙄,52,2019-12-26 05:47:34+00:00
2752071481481657_1262361054614248,809004609121697_2752071481481657,Tự nhiên FB nhắc lại.. nhớ thế 🥲,2022-11-27T07:21:11.000Z,0,tự nhiên fb nhắc lại.. nhớ thế 🥲,32,2022-11-27 07:21:11+00:00
2752071481481657_3144601048895363,809004609121697_2752071481481657,"Pham Trung Hieu Trần Thành Công các em xem 1 video sự kiện để xem bố cục nhé  <3 , a k tag được Minh Hiếu",2020-06-11T11:49:06.000Z,1,"pham trung hieu trần thành công các em xem 1 video sự kiện để xem bố cục nhé <3 , a k tag được minh hiếu",104,2020-06-11 11:49:06+00:00
2752071481481657_3144680928887375,809004609121697_2752071481481657,Vkl sao tao lại đi cài cúc cho m nhỉ gay vaiz Tùng Dương,2020-06-11T12:28:55.000Z,0,vkl sao tao lại đi cài cúc cho m nhỉ gay vaiz tùng dương,56,2020-06-11 12:28:55+00:00
2752071481481657_2752316808123791,809004609121697_2752071481481657,Khoa Mis thật tuyệt vời. Tự hào là cựu sv khoa Mis hvnh,2019-12-25T14:58:02.000Z,2,khoa mis thật tuyệt vời. tự hào là cựu sv khoa mis hvnh,55,2019-12-25 14:58:02+00:00
2752071481481657_2752306254791513,809004609121697_2752071481481657,các chị khoa mình xinh quá ạ 🤣☺️☺️☺️,2019-12-25T14:52:55.000Z,3,các chị khoa mình xinh quá ạ :haha: ☺️☺️☺️,42,2019-12-25 14:52:55+00:00
2752071481481657_2752329371455868,809004609121697_2752071481481657,Được học khoa hệ thông thật là tuyệt vời 💓,2019-12-25T15:03:03.000Z,4,được học khoa hệ thông thật là tuyệt vời 💓,42,2019-12-25 15:03:03+00:00
2752071481481657_2752176034804535,809004609121697_2752071481481657,Hương Nguyễn 1:27 mù mắt t 🤣🤣🤣,2019-12-25T13:45:17.000Z,2,hương nguyễn 1:27 mù mắt t :haha: :haha: :haha:,47,2019-12-25 13:45:17+00:00
2752071481481657_2752097244812414,809004609121697_2752071481481657,Thái Vũ ui 100 điểm luôn anh ưi,2019-12-25T13:03:50.000Z,1,thái vũ ui 100 điểm luôn anh ưi,31,2019-12-25 13:03:50+00:00
2752071481481657_2752227354799403,809004609121697_2752071481481657,Ng Phương Minh xin lỗi bạn vì đã làm ra trò chơi mà cả  bạn với mình đều đau 😆😆,2019-12-25T14:11:59.000Z,7,ng phương minh xin lỗi bạn vì đã làm ra trò chơi mà cả bạn với mình đều đau :haha: :haha:,89,2019-12-25 14:11:59+00:00
2752071481481657_2753984734623665,809004609121697_2752071481481657,Thật đáng yêu và xúc động 🥰,2019-12-26T09:53:13.000Z,1,thật đáng yêu và xúc động 🥰,27,2019-12-26 09:53:13+00:00
2752071481481657_2752104751478330,809004609121697_2752071481481657,Xuất sắc <3,2019-12-25T13:07:53.000Z,1,xuất sắc <3,11,2019-12-25 13:07:53+00:00
2752071481481657_2752111151477690,809004609121697_2752071481481657,An Phuong Diep chúc mừng siêu nhân của bọn em♥️,2019-12-25T13:11:17.000Z,1,an phuong diep chúc mừng siêu nhân của bọn em♥️,47,2019-12-25 13:11:17+00:00
2752071481481657_2752101261478679,809004609121697_2752071481481657,Trương Loan xinh quá nha <3,2019-12-25T13:06:13.000Z,1,trương loan xinh quá nha <3,27,2019-12-25 13:06:13+00:00
2752071481481657_2752275728127899,809004609121697_2752071481481657,Ae khóc kiểu gì mà nhe hết răng ra thế Lâm Hoàn Lý Thanh Bình Bách Đào Hoàng Thành,2019-12-25T14:37:25.000Z,1,ae khóc kiểu gì mà nhe hết răng ra thế lâm hoàn lý thanh bình bách đào hoàng thành,82,2019-12-25 14:37:25+00:00
2752071481481657_2752135074808631,809004609121697_2752071481481657,Yêu quá ạ ❤️,2019-12-25T13:23:33.000Z,2,yêu quá ạ :love:,16,2019-12-25 13:23:33+00:00
2752071481481657_2752221688133303,809004609121697_2752071481481657,Siêu đỉnhh,2019-12-25T14:08:56.000Z,2,siêu đỉnhh,10,2019-12-25 14:08:56+00:00
2752071481481657_2754033567952115,809004609121697_2752071481481657,Trương Loan Bạn t xinh  vl ý !!!!,2019-12-26T10:30:10.000Z,0,trương loan bạn t xinh vl ý !!,30,2019-12-26 10:30:10+00:00
2752071481481657_2752154481473357,809004609121697_2752071481481657,Hương Nguyễn =),2019-12-25T13:33:34.000Z,0,hương nguyễn =),15,2019-12-25 13:33:34+00:00
2738345922854213_2738389099516562,809004609121697_2738345922854213,Làm sao để đăng kí ạ? E bên HTTTQL-J,2019-12-19T07:28:47.000Z,0,làm sao để đăng kí ạ? e bên httql-j,35,2019-12-19 07:28:47+00:00
2738345922854213_2738548272833978,809004609121697_2738345922854213,Nguyễn Yến tham gia k,2019-12-19T09:28:56.000Z,1,nguyễn yến tham gia k,21,2019-12-19 09:28:56+00:00
2738028659552606_2738041856217953,809004609121697_622239656066570,Hoàng Dương bức ảnh chí mạng <3,2019-12-19T03:33:15.000Z,1,hoàng dương bức ảnh chí mạng <3,31,2019-12-19 03:33:15+00:00
2736995642989241_2737040429651429,809004609121697_2736995642989241,Long Đình Vũ tân sinh viên khoa hệ thống à 😞,2019-12-18T16:34:24.000Z,0,long đình vũ tân sinh viên khoa hệ thống à :neg_emo:,52,2019-12-18 16:34:24+00:00
